"gvl_code","name"
"07113","Proxima"
"07114","Spectre"
"07115","Neue Dimension"
"07116","Good Music"
"07117","Shamrock Records"
"07118","Stieglitz"
"07120","Hass Produktion"
"07121","KO-Records"
"07122","Flim Flam Records"
"07123","IDA Records"
"07124","Weck Musik"
"07125","Edition Ample"
"07126","Koka Media"
"07127","K-Vox Records"
"07129","Dickworz Bladde Verlag"
"07131","Kosinus"
"07132","Primrose Music"
"07133","Red Eye Records"
"07134","Glamour"
"07135","Zwischentöne"
"07138","Cordula Records"
"07139","Subtone Music"
"07140","PRT Records"
"07141","SMMK"
"07142","Sesam Records, Go! Beat"
"07143","Musikant"
"07144","Sound System"
"07145","Day-Glo Records"
"07146","Papermoon Records"
"07147","Strange Ways Records"
"07148","Vagabond Records"
"07149","Potomak"
"07151","Nana Records"
"07152","Pork Pie"
"07154","Lubo-Musik"
"07155","Stille Music RCA"
"07156","Warlock Records"
"07157","EGREM"
"07158","ILLUMINATED"
"07159","Siboney"
"07161","Harmonie"
"07162","Deutsche Vita"
"07164","ART"
"07167","Navigator"
"07168","Schnecke"
"07169","Undo Records"
"07170","Curaçao Records"
"07171","Polar Records"
"07173","MEDICOM"
"07174","Maja"
"07175","BTS"
"07177","SemaDenga Music"
"07178","MMG"
"07179","Bludgeon Riffola"
"07180","Cooking Vinyl"
"07181","Def American"
"07182","Tembo"
"07184","Baton Records"
"07186","Es Dur"
"07187","Mapro"
"07188","Blacklisted Records"
"07189","Carlin Recorded Music Library"
"07190","Mayer Musik"
"07191","Mikado Records"
"07192","Go! Discs, (Free)"
"07193","Lalü"
"07194","con brio Classics (BMG)"
"07195","It's a Bollerman's World"
"07196","Velvet Rose"
"07197","INCO"
"07198","Nicos Apostolidis"
"07199","LUX Records"
"07200","Aegis (CBS/Sony)"
"07201","Nick Stone Records"
"07202","Prime Time"
"07203","Popular African Music"
"07204","Blue Vision Records"
"07205","Screeetch!!! rec."
"07206","AMS Records"
"07208","Bad Moon Records"
"07209","Pearl Records"
"07212","Hellhound Records"
"07213","Ariola International Services"
"07214","Amok"
"07215","Pop! Factory"
"07216","New Renaissance"
"07217","Blue Angel"
"07218","Neue Organisation Musik"
"07219","ram"
"07220","Puma-Produxion"
"07221","Steinwolke"
"07222","EHA-Produktion"
"07223","Jazzpoint Records"
"07224","Hänssler Music"
"07225","SHP (Pilz Gold)"
"07226","Weryton"
"07227","Ohrwurm Records"
"07228","tts-Records"
"07229","Grosor Records"
"07230","Espenlaub"
"07231","MGI Records"
"07233","Brother Records"
"07234","Flapper"
"07235","Prudence"
"07236","Chaos"
"07237","Ear-Ruption Records"
"07238","UMS Records"
"07239","Music Is Intelligence"
"07240","Molomusic"
"07241","Sleeping Bag Records, (Fresh Records)"
"07242","Tonstudio Bieber Musikverlag"
"07244","D.A.O."
"07246","Rotz+Wasser"
"07247","Beatline"
"07248","Heimatland"
"07249","Hafenklang Records"
"07250","Screeetch!!! rec."
"07252","Tax"
"07253","Pewil"
"07254","W-Music, Skan Productions"
"07255","4U Records"
"07256","ZYX Classic"
"07257","ZYX Metallic"
"07258","Klack Klack Edition"
"07259","Korova"
"07260","David Geffen Company"
"07261","Tritt Records"
"07262","Wersi"
"07266","Geffen Records, (David Geffen Company, SKG Music LLC, DreamWorks, Chess Records, Interscope Records)"
"07267","Castle Records"
"07268","TanTric Records"
"07269","MJM Records"
"07270","MPR Musik"
"07272","Rhythmlover Records"
"07273","bmr Records"
"07274","LWS"
"07276","Master Records"
"07277","Sacral"
"07281","Konkurrenz Schallplatten"
"07282","Tanzbär"
"07283","I.R.S. Records"
"07284","View Records, Good Noise"
"07285","Max Music"
"07286","Niki Records"
"07287","Baierle Records, (Victory)"
"07289","EMI Noise"
"07290","Beaux"
"07291","Vamp"
"07292","Beatnik"
"07293","Slash Records"
"07294","Double Dutch Records"
"07295","Rattlesnake Records"
"07296","Musica Viva"
"07297","Way Back Records"
"07298","AV Music Publishers"
"07299","Dritte Wahl Records"
"07300","Rix Records"
"07301","Freshline Records"
"07302","TipToe"
"07303","Europaradise"
"07304","Die wilden Sechziger"
"07305","SKO-Musik"
"07306","!K7 Records, (Ever Records, Sense)"
"07308","Impa Sound Records"
"07309","Private Music"
"07310","Cypress Records"
"07311","Ton Son Ton"
"07312","Pollux (STAR-Musikproduktion GmbH)"
"07313","Handshake Records and Tapes"
"07314","Fleet"
"07315","Rheinklang"
"07316","Music Mobil"
"07317","Musik Mobil"
"07318","B.Sharp"
"07319","Selection (York von Prittwitz und Gaffron)"
"07320","Wespo"
"07321","Laterna Magica"
"07322","Hauss Records"
"07323","Caribic"
"07324","Vinilo"
"07326","Chaos"
"07327","Artlos, (Released Emotions Records)"
"07328","United Sounds Records"
"07329","Krokodil Records"
"07333","Clearsound"
"07334","Big Bang"
"07340","Polygram Distribution"
"07341","PolyGram TV, Wonderboy"
"07342","Mercury Records Ltd. (London)"
"07344","Tuff Audio"
"07348","Beat All the Tambourines"
"07349","Zupfmusik-Diskothek"
"07350","Bärli"
"07351","Blue Flamingo Records"
"07352","ATS Records"
"07353","Atmos"
"07354","NO Music"
"07355","LiveLine"
"07356","Ei-Gen-Art"
"07357","MPW"
"07359","Peer Musikverlag"
"07360","Collision, (Collision: Cause of Chapter 3, Manifatture Criminali)"
"07361","Condor"
"07362","Ocean Wide"
"07363","D&S Recording, (Off Limit Records, Treasure Hunt Records)"
"07364","Core Records"
"07365","Manhattan"
"07366","Sawdust Records"
"07367","Stomp Records"
"07370","Great American Musichall (ZYX Music GmbH & Co. KG)"
"07371","Silva Screen Records, (Silva America, SO Recordings)"
"07372","Kontrapunkt"
"07373","Alex"
"07374","DERO Records"
"07376","TUG Records, (Brigade Mondaine)"
"07377","Übermusik"
"07378","CeeM Records"
"07381","Silvertone Records"
"07382","Opal Records"
"07383","I Love Records"
"07384","Obst Musik- und Kunstproduktion"
"07385","Allotria"
"07386","The Mobile Label"
"07388","Acid Jazz Records"
"07389","Freeway Records"
"07390","JoeBee Records"
"07392","Duke Street Records"
"07394","Boardwalk"
"07395","Spoon"
"07399","X Records"
"07400","World-Sound-Records"
"07401","PolyGram Video"
"07402","Bonzen Records"
"07403","Gimec Records"
"07405","Neus Records"
"07406","Olgo Records"
"07407","1.S.T Rec"
"07409","HCM"
"07410","Balls Records"
"07412","Gesa"
"07413","Activ"
"07414","Diskant"
"07415","Digital Classic (Schallplattenfabrik Pallas GmbH)"
"07416","Rhythm Attack Productions"
"07418","Phon und Ton"
"07419","PPM Records"
"07420","Citadel Records"
"07421","Heartland"
"07424","East Belgium Records"
"07425","Albijo Records"
"07427","Husky-Records"
"07428","SSU, (Intence Music)"
"07429","Still Sane Records"
"07430","TelstarWorld"
"07433","Hannibal Records"
"07435","Phonosound"
"07437","Pinpoint Records"
"07440","IMA Products"
"07441","Starcall"
"07442","BENVENUTO"
"07443","Marat"
"07444","Jay Kay Records"
"07445","ARABESQUE"
"07446","Seelenklang (reeMedia Verlags GmbH)"
"07447","SIX DAYS RECORDS (PINGO MUSIC oHG)"
"07449","U.S.S."
"07450","Ambra"
"07451","Studio XVII Augsburg"
"07452","Cadavre Exquis, (Black Out)"
"07453","Rolling Sound Records"
"07454","Arcu Records"
"07455","Up & Down"
"07456","Keyboard"
"07457","Champagne Music"
"07458","Sonimage"
"07459","Out-put records (Michael Zosel)"
"07460","Rockport Records"
"07461","Monsun Records"
"07462","Big Sex, Bassline Records"
"07465","Lahoos-Records"
"07467","No Remorse Records, (Basic Unit Productions, Blank Your Mind, Frame, Off Beat, Poison Ivy)"
"07468","Soundwings"
"07469","Dennis Music"
"07470","Blind Man Music"
"07472","Coconut Music"
"07473","AZ Records, Teddy Music"
"07474","Revilo Records"
"07474","Campion Records"
"07478","Grammont"
"07480","Jardis Music"
"07481","Lune Records"
"07483","Devil Dance Records, (Plattenmeister)"
"07484","Drome"
"07485","Lotus"
"07493","Kitchen Records"
"07496","Auvidis, Montaigne"
"07502","Logic Records, (Clear Cuts)"
"07504","Enoch's Music"
"07508","Cheapskate Records"
"07514","Parachute"
"07515","Sing mit Records"
"07516","High Gloss"
"07517","Voila"
"07519","Rapture, We Bite Records, We Bite America"
"07524","GIC"
"07525","Squatt"
"07526","Hypertension Music"
"07529","Enzian"
"07531","Logic Records"
"07533","Hyperion, Helios"
"07535","Westpark Music"
"07536","O'Connor Music"
"07538","Balance Music"
"07543","Bad Alchemy"
"07544","Cauldron Records"
"07546","Knöbl Records"
"07550","Nix Checking People Records"
"07551","DEMIX"
"07552","REPUBLIC"
"07553","Ear-Rational Records"
"07554","Miracle Records"
"07555","PALM'S COSMOS"
"07556","PALM'S JACKPOT"
"07557","ATON österreichisch"
"07558","TSS österreichisch"
"07559","Cobra Music"
"07560","American Award Music"
"07561","Dance Factory!"
"07562","Mika"
"07563","Mira Sound Germany"
"07564","Love's Simple Dreams, Double Trouble"
"07565","Les Disques du Crépuscule"
"07566","Interior Music"
"07572","Interfisch Records, KTM, Supremat Records, Tresor"
"07573","Sonoton"
"07575","DAT Label"
"07577","Laika"
"07578","Blue Cue"
"07579","Theresa Records"
"07580","High Definition Nostalgia, Koolie Music"
"07581","8ighty-8ight Records"
"07582","Varta Music Power"
"07585","Comedy"
"07588","In+Out Records"
"07590","TELDEC Record Service GmbH"
"07593","Tiara Tonträger"
"07594","Mocking Music"
"07595","Majaphon"
"07596","Fusion"
"07597","Peak"
"07598","Sri Lanca"
"07599","ATS Records"
"07600","Red Flame"
"07602","Ambiance"
"07604","Woolfe Recs."
"07605","EDF"
"07608","Peppermint Park"
"07610","Powerline"
"07613","Firebird [(Edition Turicaphon)]"
"07614","Kriwet Records"
"07615","Rox Records (roxJazz)"
"07617","Königshaus"
"07621","Craaft"
"07622","HDN Music"
"07644","ACT (ACT Music + Vision GmbH + co. KG)"
"07646","Tollton Records"
"07648","Cash Beat, SubMission|Sub/Mission"
"07650","Buback Tonträger"
"07651","Nekropolis Records"
"07654","FFRR, (Laurel, London Records, Slash Records)"
"07657","Polka"
"07658","Tele"
"07664","Industrial Jive Records"
"07665","Squash Records & Tapes"
"07668","MMT Records"
"07674","Worldmusic"
"07675","Fresh, (Traumwelt)"
"07679","Pinorrekk Records"
"07680","Zilch"
"07681","Focus"
"07682","Mystery"
"07683","Voodoo Rhythm Records"
"07684","Audio"
"07686","TRC"
"07687","Airplay"
"07688","Gee Bee Dee"
"07694","FKM Records"
"07696","Moriba"
"07701","Leico Records"
"07704","Heimatlied"
"07703","In-Akustik"
"07709","Aurophon"
"07710","Celluloid"
"07717","Piranha"
"07718","Perfect Beat"
"07719","Edelton"
"07720","Tutu Records"
"07722","MPB-Records"
"07724","Chicken Soup Records and Tapes"
"07726","Alfa"
"07727","Bear Tracks"
"07728","Bay Music"
"07729","Poly Sound"
"07730","Archiphon"
"07731","Doppelfant"
"07733","Classic Voyage"
"07734","Frontrow"
"07735","Goldhut Music"
"07737","Kel-Life"
"07738","Piliviar Music"
"07741","Boy Records, (Happy Vibes)"
"07744","United States Records"
"07745","Sunny Music"
"07754","Avalon Tontraeger"
"07757","AWS Records"
"07758","Mad Moiselle Productions"
"07759","Electric Bird"
"07762","Redline Music"
"07763","Ama-Zone Records"
"07773","Black Flame"
"07774","Artland Records"
"07775","Joschua Music"
"07776","Musicolor"
"07777","Cable Music"
"07782","Fever Records"
"07787","Corvus Records"
"07791","Third Mind Records"
"07794","Ivory Music"
"07795","String Records"
"07797","First Priority Music"
"07800","Play It Again Sam (PIAS) / Chrysalis Group PLC / F Communications / Graffiti Records / Nettwerk Europe/ Frantic Records, Raw Elements, Survival, The Spacefrogs, Wall of Sound"
"07801","Disques Pierre Verany"
"07802","Discordia, (Phoenix)"
"07805","Rough Diamond Records"
"07809","Amnesia Records"
"07810","Pirat Music"
"07812","BlueBox"
"07814","Foxi Records"
"07816","Wunderbar Records"
"07823","West Wind"
"07826","Barbian Record's"
"07829","Global Satellite"
"07830","Red Rose Records"
"07834","Atom H"
"07837","QMI Music"
"07838","Pizza Records"
"07841","Silent Sun"
"07843","Wind Music"
"07847","Cult Records"
"07849","Nabel Records"
"07851","Dago Records"
"07852","Diva"
"07853","Sunstream"
"07854","Hot Records"
"07855","Unser Angebot Schallplatten"
"07856","MSE"
"07857","Mingo Music, (Rodrec)"
"07861","Southern Studios Rec., Southern Records"
"07862","Galaxy International"
"07863","Nonsens-Records"
"07865","Schubert Records"
"07867","Mint Records"
"07869","Celestial Harmonies"
"07871","Vinyl Solution, (Phono)"
"07873","Virgin Classics"
"07874","Theta"
"07876","RillenWerke"
"07877","UBM Records"
"07879","Memory Records"
"07888","con anima verlag"
"07892","Blue Groove"
"07895","Deltaphon"
"07896","Happy Valley Records"
"07897","Outlet Records"
"07898","Day Eight Music"
"07899","Cat and Mouse Records"
"07904","WunschKlang"
"07916","Memory"
"07924","Statik"
"07925","Jive Records, Jive Afrika, Silvertone Records"
"07935","Secret"
"07940","Cool Groove"
"07941","NA Records"
"07944","Bernie Productions"
"07950","Aggressive Rockproduktionen"
"07951","Aliso Records"
"07954","Unknown Records"
"07959","Qwest Records"
"07962","Rhythm King"
"07966","Saturn"
"07967","ASV, (Living Era)"
"07968","Mombi"
"07970","Roxxon Records & Tapes, (Mehr Kohle Records, Shrazy Records)"
"07971","Stop Records"
"07974","R+A Records"
"07975","Te Bi Ton"
"07978","Timm Music"
"07989","Col Legno"
"07990","Moustache Records"
"07992","Flying Nun Records"
"07993","Lingo Records"
"07994","RM Musik"
"07997","J&P Tonträger"
"08000","Granit Records"
"08005","Cactus Records"
"08021","Musikiste"
"08032","Honeyland Records"
"08033","HiCut Records"
"08034","Woodberry Music"
"08037","Gayer Musikverlage"
"08042","Voice"
"08043","Tortuga Records"
"08044","Bad Records, GB 45, n.UR-Kult Releases, Wilhelm Reich Schallspeicher"
"08045","Scratch 'n' Sniff"
"08046","Atlantic/Megaforce"
"08047","Entente"
"08048","Music House"
"08050","Maybe Crazy Records"
"08051","Interphon"
"08059","CrossCut Records"
"08060","Raubbau-Produktion"
"08061","Vacation Music"
"08063","Eastcoast Records"
"08065","Repertoire Records"
"08068","Software Music"
"08069","Mach 2 Music"
"08070","Patria Musica, (MSE Records)"
"08071","riskant"
"08072","Face Music"
"08076","Blow Up, (Maddog)"
"08079","Pingo Music"
"08080","Playbones Records"
"08084","Adevaphon"
"08088","Marimba Records"
"08089","Targo Records"
"08093","Dust Records"
"08096","Schallhaus, (Farbe 1, Schallmauer, Tonsport)"
"08098","veraBra Records"
"08100","SPV Recordings (Eclipse, Goldfinger, Nightshade Productions)"
"08103","Emergo"
"08112","Carmina Records"
"08113","Solcade"
"08115","Mediadisc"
"08116","BCM Records"
"08117","Avon"
"08119","Ranger Records"
"08122","Mjuh Music"
"08123","Zabo Records"
"08126","Milan Records"
"08128","TelstarWorld, (Titan Schallplatten)"
"08129","JazzWerkstatt Records / PG Records"
"08133","Floh Dur"
"08135","Concept"
"08136","Luzifer Records"
"08137","Lyra"
"08141","Gerryland Records"
"08144","Enemy Records"
"08147","Capitol Production Music"
"08150","Ottavo"
"08152","Syncopate"
"08153","Sub Up Records, (5921 Records, Disko B)"
"08155","Erdenklang"
"08157","Foolish Music"
"08161","BB Music"
"08173","NGM"
"08175","Orfeo"
"08180","Senti Records"
"08181","Fun Factory!"
"08182","Smarten-Up!, (Screaming Apple Records, Worldcup Records & Tapes)"
"08183","American Clavé, (Varrick)"
"08189","Snake Records"
"08202","Extraplatte"
"08203","Sigma Euromusic"
"08204","Apolys Music"
"08205","Seagull Music"
"08208","DEP International"
"08211","Black Sun"
"08213","Get Ya Records,  Love's Simple Dreams"
"08216","Gerhard Trede All Over the World"
"08218","Blackberry Way Records"
"08221","Meltemi Music"
"08223","Upfront"
"08224","Hörmit"
"08226","Oase"
"08228","Gramavision Records"
"08230","Midas"
"08236","FonoTeam"
"08239","Elisabeth's Sound Music"
"08240","Psycho Safari, (Sense)"
"08242","2XL Records"
"08243","PWL Records, Pete Waterman Limited, PWL International"
"08248","Rockwerk Records, (Brain Butcher Compact, Invisible Shadows)"
"08250","In-Takt"
"08251","Russki Record"
"08255","Magic Toe Nail Records"
"08256","Twang! Records"
"08258","MerkTon"
"08259","Laserlight"
"08260","Pure Freude"
"08263","Fago Records"
"08267","Sundance"
"08268","Butlers Records"
"08269","Cosmic City Music"
"08270","Abstract Sounds, North South Records"
"08273","Cuppamore Records"
"08276","LP Records"
"08277","Sonnenschein"
"08279","Breakin' Records"
"08280","Heavenly Recordings, Deconstruction Records"
"08284","BMP"
"08285","House Music"
"08286","Janine Music"
"08288","Vox Cum Laude"
"08292","Loreley"
"08293","Strange Records"
"08294","Arco Baleno Records"
"08295","Triton"
"08297","Subway Records, Active Records Ac."
"08301","ITM Records, ITM Pacific"
"08303","Tiebreak Music, (RiMa)"
"08305","Metropol."
"08306","Sousaphone"
"08307","Marlboro Music"
"08308","MMG"
"08309","PTA"
"08310","Miattah Records"
"08313","Heimat-Gruss"
"08317","Cobus Records"
"08318","Match Music Library"
"08321","Paymaster Records"
"08322","Rock Projekt Records"
"08323","Glitterhouse Records, Howl, Sub Pop Records"
"08325","Music Land Records"
"08329","Big Store Records, Artlos"
"08332","Laß Lesen"
"08333","Globus Music Swiss"
"08334","YVP Music"
"08335","Metal Enterprises"
"08336","White Records"
"08339","Echo"
"08341","CL Music"
"08348","Able Label"
"08355","Firm Records"
"08356","Alternative Tentacles"
"08360","Team Records"
"08366","Music Vision"
"08367","Sonia"
"08372","Ata Tak"
"08373","Intermezzo"
"08375","CDS"
"08376","Village Music"
"08381","Risiko"
"08384","Fate Records', name='  >>> l = Label(gvl_code='08388', name='Review Records"
"08391","Starving Missile"
"08392","bpa Records"
"08393","Messidor, (Intoleranz!)"
"08394","Zellofon"
"08395","RST Records"
"08396","Upsolute Music Records"
"08397","Passport Jazz"
"08398","Bonecrusher Records"
"08399","Call It Anything, Intuition Records"
"08400","Neue Zeiten, (Stonewall Records)"
"08401","Calren Records"
"08402","Neptun"
"08403","WSO Disco Records"
"08406","Pool Jazz"
"08407","Randvoll Records"
"08408","Sun Fire Music"
"08409","Aronda-Schallplatten"
"08410","Dino Music, (IRR Music)"
"08411","Modern Records Munich"
"08414","Music Maniac Records"
"08415","Syncord"
"08419","Amf-Music"
"08420","J.R. Records"
"08421","Melos Musik"
"08427","Def Jam Recordings (CBS Records Vertrieb), (Def Soul (Universal Vertrieb), Roc-A-Fella Records, King Recordings)"
